,date,holding,marketValue
520,2019-12-31,Whirlpool Corp.,263153982.0
521,2019-12-31,Snap-on Inc.,262294894.0
522,2019-12-31,Omega Healthcare Investors Inc.,260087189.0
523,2019-12-31,National Retail Properties Inc.,259100312.0
524,2019-12-31,Coupa Software Inc.,258913541.0
525,2019-12-31,US Foods Holding Corp.,258055763.0
526,2019-12-31,Carlisle Cos. Inc.,257742338.0
527,2019-12-31,Iron Mountain Inc.,257453732.0
528,2019-12-31,Black Knight Inc.,257401516.0
529,2019-12-31,Sarepta Therapeutics Inc.,256581329.0
530,2019-12-31,Fortune Brands Home & Security Inc.,256395924.0
531,2019-12-31,Cognex Corp.,256145839.0
532,2019-12-31,Guidewire Software Inc.,255054327.0
533,2019-12-31,WEX Inc.,254624394.0
534,2019-12-31,Vistra Energy Corp.,252794017.0
535,2019-12-31,BorgWarner Inc.,252416681.0
536,2019-12-31,Jones Lang LaSalle Inc.,251237809.0
537,2019-12-31,Interpublic Group of Cos. Inc.,251009867.0
538,2019-12-31,Lennox International Inc.,250930220.0
539,2019-12-31,Zions Bancorp NA,249653322.0
540,2019-12-31,OGE Energy Corp.,249468829.0
541,2019-12-31,Kilroy Realty Corp.,249350632.0
542,2019-12-31,SEI Investments Co.,246648885.0
543,2019-12-31,Gaming and Leisure Properties Inc.,246564613.0
544,2019-12-31,Bright Horizons Family Solutions Inc.,246072823.0
545,2019-12-31,Universal Display Corp.,245442765.0
546,2019-12-31,Liberty Media Corp-Liberty Formula One,244217469.0
547,2019-12-31,Graco Inc.,243839804.0
548,2019-12-31,Altice USA Inc.,243466200.0
549,2019-12-31,Lyft Inc. Class A,243430821.0
550,2019-12-31,RenaissanceRe Holdings Ltd.,242939543.0
551,2019-12-31,Cypress Semiconductor Corp.,242442234.0
552,2019-12-31,Zendesk Inc.,242127198.0
553,2019-12-31,Sensata Technologies Holding plc,241424492.0
554,2019-12-31,DISH Network Corp.,239524263.0
555,2019-12-31,Molina Healthcare Inc.,239484844.0
556,2019-12-31,F5 Networks Inc.,238423747.0
557,2019-12-31,Toro Co.,237925691.0
558,2019-12-31,Nordson Corp.,237382615.0
559,2019-12-31,Alaska Air Group Inc.,235790393.0
560,2019-12-31,Bio-Techne Corp.,235438304.0
561,2019-12-31,Kimco Realty Corp.,234067464.0
562,2019-12-31,Lear Corp.,233481335.0
563,2019-12-31,Aspen Technology Inc.,233176138.0
564,2019-12-31,Juniper Networks Inc.,233102285.0
565,2019-12-31,Catalent Inc.,231712784.0
566,2019-12-31,Voya Financial Inc.,230585747.0
567,2019-12-31,Keurig Dr Pepper Inc.,229705223.0
568,2019-12-31,Zayo Group Holdings Inc.,229546479.0
569,2019-12-31,Kohl's Corp.,228822258.0
570,2019-12-31,Euronet Worldwide Inc.,228590569.0
571,2019-12-31,Pool Corp.,226757914.0
572,2019-12-31,Jazz Pharmaceuticals plc,226097995.0
573,2019-12-31,Hubbell Inc.,225773764.0
574,2019-12-31,Genpact Ltd.,225364071.0
575,2019-12-31,Royal Gold Inc.,225299904.0
576,2019-12-31,Sirius XM Holdings Inc.,223508185.0
577,2019-12-31,Service Corp. International/US,223403567.0
578,2019-12-31,Bio-Rad Laboratories Inc.,220698473.0
579,2019-12-31,STORE Capital Corp.,220679771.0
580,2019-12-31,Mohawk Industries Inc.,220326936.0
581,2019-12-31,American Financial Group Inc./OH,219765135.0
582,2019-12-31,PVH Corp.,219310409.0
583,2019-12-31,PTC Inc.,218456452.0
584,2019-12-31,Assurant Inc.,218416900.0
585,2019-12-31,Bunge Ltd.,218198235.0
586,2019-12-31,Albemarle Corp.,217973564.0
587,2019-12-31,Pentair plc,217972818.0
588,2019-12-31,Lamar Advertising Co.,216363830.0
589,2019-12-31,Cable One Inc.,215585529.0
590,2019-12-31,Apartment Investment & Management Co.,215166049.0
591,2019-12-31,Ionis Pharmaceuticals Inc.,214741481.0
592,2019-12-31,Masimo Corp.,214574669.0
593,2019-12-31,Hill-Rom Holdings Inc.,214082159.0
594,2019-12-31,Reliance Steel & Aluminum Co.,212900226.0
595,2019-12-31,Spirit AeroSystems Holdings Inc.,212210599.0
596,2019-12-31,People's United Financial Inc.,212008675.0
597,2019-12-31,Tapestry Inc.,209988123.0
598,2019-12-31,Charles River Laboratories International Inc.,209962051.0
599,2019-12-31,LPL Financial Holdings Inc.,209180842.0
600,2019-12-31,SL Green Realty Corp.,208515504.0
601,2019-12-31,Mosaic Co.,208363467.0
602,2019-12-31,CyrusOne Inc.,208298695.0
603,2019-12-31,HollyFrontier Corp.,207786000.0
604,2019-12-31,AptarGroup Inc.,207005354.0
605,2019-12-31,Caesars Entertainment Corp.,206954042.0
606,2019-12-31,Newell Brands Inc.,206740929.0
607,2019-12-31,XPO Logistics Inc.,206690234.0
608,2019-12-31,Gentex Corp.,206663915.0
609,2019-12-31,ABIOMED Inc.,206233586.0
610,2019-12-31,Monolithic Power Systems Inc.,206195047.0
611,2019-12-31,Donaldson Co. Inc.,205306110.0
612,2019-12-31,Douglas Emmett Inc.,204911108.0
613,2019-12-31,Nielsen Holdings plc,203405614.0
614,2019-12-31,TCF Financial Corp.,201035999.0
615,2019-12-31,Franklin Resources Inc.,200926358.0
616,2019-12-31,Five Below Inc.,200608888.0
617,2019-12-31,Cabot Oil & Gas Corp.,200358058.0
618,2019-12-31,East West Bancorp Inc.,199814493.0
619,2019-12-31,Liberty Media Corp-Liberty SiriusXM,199622764.0
620,2019-12-31,Owens Corning,198998320.0
621,2019-12-31,Signature Bank/New York NY,197372489.0
622,2019-12-31,Steel Dynamics Inc.,197139937.0
623,2019-12-31,FLIR Systems Inc.,197052719.0
624,2019-12-31,PRA Health Sciences Inc.,196553881.0
625,2019-12-31,Post Holdings Inc.,196355453.0
626,2019-12-31,Chemed Corp.,196349659.0
627,2019-12-31,Robert Half International Inc.,196328614.0
628,2019-12-31,Woodward Inc.,195675316.0
629,2019-12-31,Arrow Electronics Inc.,195296210.0
630,2019-12-31,News Corp.,195154963.0
631,2019-12-31,Commerce Bancshares Inc./MO,195047248.0
632,2019-12-31,WABCO Holdings Inc.,194662417.0
633,2019-12-31,GCI Liberty Inc. Class A,192489248.0
634,2019-12-31,Ceridian HCM Holding Inc.,192240572.0
635,2019-12-31,Encompass Health Corp.,192097001.0
636,2019-12-31,Xerox Holdings Corp.,190873409.0
637,2019-12-31,Entegris Inc.,190757947.0
638,2019-12-31,Americold Realty Trust,190179324.0
639,2019-12-31,Horizon Therapeutics plc,189722064.0
640,2019-12-31,Athene Holding Ltd.,188719538.0
641,2019-12-31,American Homes 4 Rent,188656487.0
642,2019-12-31,Novocure Ltd.,188218899.0
643,2019-12-31,HD Supply Holdings Inc.,188016032.0
644,2019-12-31,Perrigo Co. plc,187777488.0
645,2019-12-31,New Residential Investment Corp.,187498861.0
646,2019-12-31,Leggett & Platt Inc.,187263667.0
647,2019-12-31,CDK Global Inc.,186670248.0
648,2019-12-31,Ciena Corp.,185657145.0
649,2019-12-31,Invesco Ltd.,184503244.0
650,2019-12-31,AO Smith Corp.,184140605.0
651,2019-12-31,Starwood Property Trust Inc.,184062147.0
652,2019-12-31,Flowserve Corp.,183311869.0
653,2019-12-31,Proofpoint Inc.,182801727.0
654,2019-12-31,AECOM,182309345.0
655,2019-12-31,ITT Inc.,182055777.0
656,2019-12-31,HubSpot Inc.,181910133.0
657,2019-12-31,Brixmor Property Group Inc.,181531909.0
658,2019-12-31,Oshkosh Corp.,181510589.0
659,2019-12-31,Prosperity Bancshares Inc.,181403416.0
660,2019-12-31,Old Republic International Corp.,181383588.0
661,2019-12-31,American Campus Communities Inc.,180832937.0
662,2019-12-31,Axalta Coating Systems Ltd.,179425056.0
663,2019-12-31,DaVita Inc.,178688147.0
664,2019-12-31,Generac Holdings Inc.,177733577.0
665,2019-12-31,Berry Global Group Inc.,176777013.0
666,2019-12-31,IAA Inc.,176729548.0
667,2019-12-31,Healthcare Trust of America Inc.,176508327.0
668,2019-12-31,Avantor Inc.,175760571.0
669,2019-12-31,Dunkin' Brands Group Inc.,175689270.0
670,2019-12-31,CACI International Inc. Class A,175085496.0
671,2019-12-31,MongoDB Inc.,174763998.0
672,2019-12-31,Ingredion Inc.,174486205.0
673,2019-12-31,Hexcel Corp.,174235437.0
674,2019-12-31,First American Financial Corp.,174198224.0
675,2019-12-31,Sealed Air Corp.,173898696.0
676,2019-12-31,Park Hotels & Resorts Inc.,173632740.0
677,2019-12-31,Sabre Corp.,173396865.0
678,2019-12-31,Sonoco Products Co.,173210514.0
679,2019-12-31,Planet Fitness Inc.,172775989.0
680,2019-12-31,Middleby Corp.,171565928.0
681,2019-12-31,CUBESMART,171239238.0
682,2019-12-31,Fox Corp. Class B,170897527.0
683,2019-12-31,Medicines Co.,170531745.0
684,2019-12-31,Cousins Properties Inc.,170361423.0
685,2019-12-31,Performance Food Group Co.,169467012.0
686,2019-12-31,Arrowhead Pharmaceuticals Inc.,169376114.0
687,2019-12-31,Teladoc Health Inc.,169173423.0
688,2019-12-31,Wyndham Hotels & Resorts Inc.,169145320.0
689,2019-12-31,MKS Instruments Inc.,168804624.0
690,2019-12-31,Curtiss-Wright Corp.,168666041.0
691,2019-12-31,BWX Technologies Inc.,167551499.0
692,2019-12-31,Lincoln Electric Holdings Inc.,167455590.0
693,2019-12-31,Polaris Inc.,166505579.0
694,2019-12-31,MDU Resources Group Inc.,166083416.0
695,2019-12-31,Watsco Inc.,164690067.0
696,2019-12-31,Haemonetics Corp.,164007686.0
697,2019-12-31,Stericycle Inc.,163979895.0
698,2019-12-31,Lumentum Holdings Inc.,163875274.0
699,2019-12-31,Hudson Pacific Properties Inc.,163728630.0
700,2019-12-31,Casey's General Stores Inc.,163691652.0
701,2019-12-31,Quanta Services Inc.,162324815.0
702,2019-12-31,Harley-Davidson Inc.,162066619.0
703,2019-12-31,PG&E Corp.,161866050.0
704,2019-12-31,Skechers U.S.A. Inc.,161761105.0
705,2019-12-31,ManpowerGroup Inc.,161703931.0
706,2019-12-31,Pinterest Inc. Class A,161234882.0
707,2019-12-31,WPX Energy Inc.,161161269.0
708,2019-12-31,Popular Inc.,161127045.0
709,2019-12-31,Williams-Sonoma Inc.,160019518.0
710,2019-12-31,Jabil Inc.,159630140.0
711,2019-12-31,Wayfair Inc.,159180429.0
712,2019-12-31,Discovery Communications Inc.,157916152.0
713,2019-12-31,Ralph Lauren Corp.,156395745.0
714,2019-12-31,Cullen/Frost Bankers Inc.,156013563.0
715,2019-12-31,EPR Properties,154854606.0
716,2019-12-31,Capri Holdings Ltd.,154795723.0
717,2019-12-31,Synovus Financial Corp.,154332478.0
718,2019-12-31,Acuity Brands Inc.,154281930.0
719,2019-12-31,Allison Transmission Holdings Inc.,154000914.0
720,2019-12-31,Primerica Inc.,153489731.0
721,2019-12-31,Nutanix Inc.,153177814.0
722,2019-12-31,Unum Group,153001674.0
723,2019-12-31,JetBlue Airways Corp.,152604242.0
724,2019-12-31,Hanover Insurance Group Inc.,152362039.0
725,2019-12-31,Madison Square Garden Co.,151834107.0
726,2019-12-31,IDACORP Inc.,151792277.0
727,2019-12-31,Hanesbrands Inc.,150642261.0
728,2019-12-31,Cimarex Energy Co.,150561949.0
729,2019-12-31,Amedisys Inc.,150327150.0
730,2019-12-31,New York Community Bancorp Inc.,150293428.0
731,2019-12-31,Exelixis Inc.,149743341.0
732,2019-12-31,National Instruments Corp.,149289231.0
733,2019-12-31,Western Alliance Bancorp,148671846.0
734,2019-12-31,Slack Technologies Inc. Class A,148612672.0
735,2019-12-31,ServiceMaster Global Holdings Inc.,148098187.0
736,2019-12-31,Trex Co. Inc.,148048898.0
737,2019-12-31,Etsy Inc.,148007009.0
738,2019-12-31,SYNNEX Corp.,147815903.0
739,2019-12-31,Macy's Inc.,147523875.0
740,2019-12-31,First Industrial Realty Trust Inc.,147389349.0
741,2019-12-31,Hawaiian Electric Industries Inc.,147322967.0
742,2019-12-31,Zynga Inc.,146971408.0
743,2019-12-31,HealthEquity Inc.,146512164.0
744,2019-12-31,Anaplan Inc.,146156857.0
745,2019-12-31,First Horizon National Corp.,145993126.0
746,2019-12-31,Howard Hughes Corp.,145482332.0
747,2019-12-31,Penumbra Inc.,144605403.0
748,2019-12-31,Jefferies Financial Group Inc.,144335395.0
749,2019-12-31,Kirby Corp.,143956003.0
750,2019-12-31,Bruker Corp.,143927455.0
751,2019-12-31,Nexstar Media Group Inc.,143661618.0
752,2019-12-31,Tech Data Corp.,143313805.0
753,2019-12-31,Rexford Industrial Realty Inc.,143301682.0
754,2019-12-31,Manhattan Associates Inc.,143280206.0
755,2019-12-31,Silicon Laboratories Inc.,142867179.0
756,2019-12-31,Radian Group Inc.,142849297.0
757,2019-12-31,Air Lease Corp.,142668298.0
758,2019-12-31,Nuance Communications Inc.,142507791.0
759,2019-12-31,JBG SMITH Properties,142491667.0
760,2019-12-31,Parsley Energy Inc.,142486623.0
761,2019-12-31,Highwoods Properties Inc.,142394031.0
762,2019-12-31,EastGroup Properties Inc.,142361676.0
763,2019-12-31,Life Storage Inc.,142248735.0
764,2019-12-31,Science Applications International Corp.,142025516.0
765,2019-12-31,Toll Brothers Inc.,141875748.0
766,2019-12-31,Eaton Vance Corp.,141806261.0
767,2019-12-31,IPG Photonics Corp.,141393807.0
768,2019-12-31,Huntsman Corp.,140154721.0
769,2019-12-31,ONE Gas Inc.,139998498.0
770,2019-12-31,ACADIA Pharmaceuticals Inc.,139617749.0
771,2019-12-31,MGIC Investment Corp.,139242922.0
772,2019-12-31,Cree Inc.,139217890.0
773,2019-12-31,Portland General Electric Co.,138962569.0
774,2019-12-31,Gap Inc.,138893390.0
775,2019-12-31,Rollins Inc.,138813662.0
776,2019-12-31,Syneos Health Inc.,138772185.0
777,2019-12-31,Webster Financial Corp.,138545505.0
778,2019-12-31,Brunswick Corp./DE,138198119.0
779,2019-12-31,Alliance Data Systems Corp.,138023615.0
780,2019-12-31,Kemper Corp.,137825303.0
781,2019-12-31,Spirit Realty Capital Inc.,137178561.0
782,2019-12-31,Gardner Denver Holdings Inc.,136877546.0
783,2019-12-31,Carter's Inc.,136293731.0
784,2019-12-31,Graphic Packaging Holding Co.,136288891.0
785,2019-12-31,Black Hills Corp.,135809640.0
786,2019-12-31,EMCOR Group Inc.,135352834.0
787,2019-12-31,Avalara Inc.,135113288.0
788,2019-12-31,Essent Group Ltd.,135011583.0
789,2019-12-31,Reata Pharmaceuticals Inc.,134958758.0
790,2019-12-31,Cirrus Logic Inc.,134247126.0
791,2019-12-31,MAXIMUS Inc.,133349580.0
792,2019-12-31,Deckers Outdoor Corp.,133331687.0
793,2019-12-31,Axis Capital Holdings Ltd.,133191725.0
794,2019-12-31,H&R Block Inc.,132721686.0
795,2019-12-31,Tetra Tech Inc.,132601619.0
796,2019-12-31,Blackstone Mortgage Trust Inc.,132503982.0
797,2019-12-31,AGCO Corp.,131915499.0
798,2019-12-31,Pinnacle Financial Partners Inc.,131856896.0
799,2019-12-31,Wyndham Destinations Inc.,131649416.0
800,2019-12-31,Alteryx Inc.,131531608.0
801,2019-12-31,Mattel Inc.,131520216.0
802,2019-12-31,Churchill Downs Inc.,131281604.0
803,2019-12-31,Helmerich & Payne Inc.,131190801.0
804,2019-12-31,Carvana Co.,130946280.0
805,2019-12-31,WR Grace & Co.,130304057.0
806,2019-12-31,Ashland Global Holdings Inc.,130258958.0
807,2019-12-31,Grand Canyon Education Inc.,130194320.0
808,2019-12-31,Marriott Vacations Worldwide Corp.,130053652.0
809,2019-12-31,NewMarket Corp.,129881866.0
810,2019-12-31,Darling Ingredients Inc.,129769698.0
811,2019-12-31,Credit Acceptance Corp.,129749101.0
812,2019-12-31,First Financial Bankshares Inc.,129451433.0
813,2019-12-31,Herbalife Nutrition Ltd.,128811777.0
814,2019-12-31,Global Blood Therapeutics Inc.,127643611.0
815,2019-12-31,New York Times Co.,127479062.0
816,2019-12-31,PacWest Bancorp,127445529.0
817,2019-12-31,Landstar System Inc.,126961976.0
818,2019-12-31,Globus Medical Inc.,126919726.0
819,2019-12-31,Helen of Troy Ltd.,126758962.0
820,2019-12-31,Armstrong World Industries Inc.,126717417.0
821,2019-12-31,NCR Corp.,126704264.0
822,2019-12-31,Brink's Co.,126476927.0
823,2019-12-31,Smartsheet Inc. Class A,125577723.0
824,2019-12-31,Healthcare Realty Trust Inc.,125423815.0
825,2019-12-31,Assured Guaranty Ltd.,125135560.0
826,2019-12-31,Grubhub Inc.,124985344.0
827,2019-12-31,Nordstrom Inc.,124867648.0
828,2019-12-31,MSA Safety Inc.,124745751.0
829,2019-12-31,Liberty Media Corp-Liberty SiriusXM,124622889.0
830,2019-12-31,Littelfuse Inc.,124210516.0
831,2019-12-31,Valley National Bancorp,123712556.0
832,2019-12-31,Chegg Inc.,122983528.0
833,2019-12-31,Crane Co.,122906474.0
834,2019-12-31,CIT Group Inc.,122829800.0
835,2019-12-31,Zillow Group Inc.,122817971.0
836,2019-12-31,Repligen Corp.,122225060.0
837,2019-12-31,Axon Enterprise Inc.,122020213.0
838,2019-12-31,j2 Global Inc.,121772490.0
839,2019-12-31,Match Group Inc.,121696216.0
840,2019-12-31,RealPage Inc.,121311869.0
841,2019-12-31,Clean Harbors Inc.,121174440.0
842,2019-12-31,Mirati Therapeutics Inc.,120944517.0
843,2019-12-31,Lazard Ltd.,120905653.0
844,2019-12-31,KBR Inc.,120708264.0
845,2019-12-31,Rayonier Inc.,120533377.0
846,2019-12-31,Knight-Swift Transportation Holdings Inc.,120491249.0
847,2019-12-31,Avnet Inc.,120369559.0
848,2019-12-31,Sterling Bancorp/DE,120282522.0
849,2019-12-31,New Jersey Resources Corp.,119671876.0
850,2019-12-31,L Brands Inc.,119660657.0
851,2019-12-31,Ryman Hospitality Properties Inc.,119591407.0
852,2019-12-31,CoreSite Realty Corp.,119174927.0
853,2019-12-31,Tempur Sealy International Inc.,119134993.0
854,2019-12-31,Erie Indemnity Co.,119132556.0
855,2019-12-31,Integra LifeSciences Holdings Corp.,119095821.0
856,2019-12-31,ViaSat Inc.,118986597.0
857,2019-12-31,Brighthouse Financial Inc.,118658667.0
858,2019-12-31,Paylocity Holding Corp.,118508109.0
859,2019-12-31,Under Armour Inc.,118408759.0
860,2019-12-31,Cabot Microelectronics Corp.,118271683.0
861,2019-12-31,LogMeIn Inc.,118245149.0
862,2019-12-31,Dolby Laboratories Inc.,118183264.0
863,2019-12-31,Glacier Bancorp Inc.,118098503.0
864,2019-12-31,Foot Locker Inc.,117764031.0
865,2019-12-31,Scotts Miracle-Gro Co.,117601676.0
866,2019-12-31,ALLETE Inc.,117370197.0
867,2019-12-31,ACI Worldwide Inc.,117320260.0
868,2019-12-31,STAG Industrial Inc.,116865037.0
869,2019-12-31,First Solar Inc.,116566918.0
870,2019-12-31,FNB Corp./PA,116516480.0
871,2019-12-31,Sabra Health Care REIT Inc.,116408974.0
872,2019-12-31,FTI Consulting Inc.,116120296.0
873,2019-12-31,Wintrust Financial Corp.,115690862.0
874,2019-12-31,Floor & Decor Holdings Inc. Class A,115677857.0
875,2019-12-31,Univar Solutions Inc.,115037295.0
876,2019-12-31,Wendy's Co.,114956561.0
877,2019-12-31,PNM Resources Inc.,114908961.0
878,2019-12-31,Two Harbors Investment Corp.,114643096.0
879,2019-12-31,Valvoline Inc.,113572064.0
880,2019-12-31,NuVasive Inc.,113487247.0
881,2019-12-31,Spire Inc.,113398490.0
882,2019-12-31,National Fuel Gas Co.,113266167.0
883,2019-12-31,United Bankshares Inc./WV,113195320.0
884,2019-12-31,Murphy Oil Corp.,113092168.0
885,2019-12-31,Service Properties Trust,112748651.0
886,2019-12-31,Transocean Ltd.,112671104.0
887,2019-12-31,Alcoa Corp.,112555936.0
888,2019-12-31,Coherent Inc.,112485870.0
889,2019-12-31,frontdoor Inc.,112448801.0
890,2019-12-31,Affiliated Managers Group Inc.,112049922.0
891,2019-12-31,Stifel Financial Corp.,111333749.0
892,2019-12-31,Blackbaud Inc.,111188942.0
893,2019-12-31,Flowers Foods Inc.,111049855.0
894,2019-12-31,LHC Group Inc.,110875172.0
895,2019-12-31,IBERIABANK Corp.,110749298.0
896,2019-12-31,Tenet Healthcare Corp.,110627369.0
897,2019-12-31,MasTec Inc.,110503345.0
898,2019-12-31,Janus Henderson Group plc,110105709.0
899,2019-12-31,Umpqua Holdings Corp.,110006403.0
900,2019-12-31,nVent Electric plc,109612756.0
901,2019-12-31,Pure Storage Inc.,109581217.0
902,2019-12-31,AutoNation Inc.,109558284.0
903,2019-12-31,Thor Industries Inc.,109391505.0
904,2019-12-31,Moderna Inc.,109246414.0
905,2019-12-31,Bank of Hawaii Corp.,108993885.0
906,2019-12-31,Timken Co.,108590738.0
907,2019-12-31,Wright Medical Group NV,108484873.0
908,2019-12-31,Aaron's Inc.,108400777.0
909,2019-12-31,Hancock Whitney Corp.,108381143.0
910,2019-12-31,Selective Insurance Group Inc.,108346497.0
911,2019-12-31,Southwest Gas Holdings Inc.,108300173.0
912,2019-12-31,Mercury Systems Inc.,108145885.0
913,2019-12-31,Five9 Inc.,108137813.0
914,2019-12-31,Weingarten Realty Investors,107904678.0
915,2019-12-31,Macerich Co.,107826014.0
916,2019-12-31,Dropbox Inc. Class A,107445027.0
917,2019-12-31,Outfront Media Inc.,107398679.0
918,2019-12-31,First Hawaiian Inc.,107282043.0
919,2019-12-31,Eagle Materials Inc.,106755323.0
920,2019-12-31,Bank OZK,106590418.0
921,2019-12-31,Nektar Therapeutics Class A,106563181.0
922,2019-12-31,RBC Bearings Inc.,106490142.0
923,2019-12-31,SLM Corp.,106259038.0
924,2019-12-31,RLI Corp.,106134030.0
925,2019-12-31,Equity Commonwealth,105559382.0
926,2019-12-31,Blueprint Medicines Corp.,105466497.0
927,2019-12-31,Chimera Investment Corp.,105252849.0
928,2019-12-31,Immunomedics Inc.,105182445.0
929,2019-12-31,SiteOne Landscape Supply Inc.,105070783.0
930,2019-12-31,Texas Roadhouse Inc.,105062482.0
931,2019-12-31,Sage Therapeutics Inc.,104953071.0
932,2019-12-31,Verint Systems Inc.,104764648.0
933,2019-12-31,Choice Hotels International Inc.,104406689.0
934,2019-12-31,United Therapeutics Corp.,104152838.0
935,2019-12-31,Community Bank System Inc.,103972573.0
936,2019-12-31,Eldorado Resorts Inc.,103606191.0
937,2019-12-31,Guardant Health Inc.,103400552.0
938,2019-12-31,Ingevity Corp.,103210635.0
939,2019-12-31,ICU Medical Inc.,103206223.0
940,2019-12-31,Cracker Barrel Old Country Store Inc.,103078980.0
941,2019-12-31,Perspecta Inc.,102772412.0
942,2019-12-31,Terreno Realty Corp.,102410304.0
943,2019-12-31,NorthWestern Corp.,101785232.0
944,2019-12-31,TEGNA Inc.,101665316.0
945,2019-12-31,Goodyear Tire & Rubber Co.,101593874.0
946,2019-12-31,Six Flags Entertainment Corp.,101332533.0
947,2019-12-31,Under Armour Inc.,101294030.0
948,2019-12-31,Cinemark Holdings Inc.,101200228.0
949,2019-12-31,ASGN Inc.,100655615.0
950,2019-12-31,Exponent Inc.,100237991.0
951,2019-12-31,John Bean Technologies Corp.,100194396.0
952,2019-12-31,Semtech Corp.,99934924.0
953,2019-12-31,TopBuild Corp.,99672278.0
954,2019-12-31,Physicians Realty Trust,99648113.0
955,2019-12-31,Q2 Holdings Inc.,99426377.0
956,2019-12-31,Pebblebrook Hotel Trust,99419443.0
957,2019-12-31,Regal Beloit Corp.,99155899.0
958,2019-12-31,CoreLogic Inc./United States,99076146.0
959,2019-12-31,Associated Banc-Corp,99013444.0
960,2019-12-31,White Mountains Insurance Group Ltd.,98954661.0
961,2019-12-31,Ollie's Bargain Outlet Holdings Inc.,98897823.0
962,2019-12-31,BankUnited Inc.,98838717.0
963,2019-12-31,New Relic Inc.,98631761.0
964,2019-12-31,Louisiana-Pacific Corp.,98569407.0
965,2019-12-31,Sanderson Farms Inc.,98567423.0
966,2019-12-31,MSC Industrial Direct Co. Inc. Class A,98417623.0
967,2019-12-31,Apple Hospitality REIT Inc.,97567373.0
968,2019-12-31,Envestnet Inc.,96966599.0
969,2019-12-31,Omnicell Inc.,96861899.0
970,2019-12-31,Neogen Corp.,96726349.0
971,2019-12-31,Viavi Solutions Inc.,96520305.0
972,2019-12-31,Murphy USA Inc.,96465096.0
973,2019-12-31,Nevro Corp.,96445801.0
974,2019-12-31,Bluebird Bio Inc.,96104941.0
975,2019-12-31,Interactive Brokers Group Inc.,95749974.0
976,2019-12-31,Coty Inc.,95543573.0
977,2019-12-31,National Health Investors Inc.,95450398.0
978,2019-12-31,Inphi Corp.,95273511.0
979,2019-12-31,Cornerstone OnDemand Inc.,95051241.0
980,2019-12-31,FireEye Inc.,94681344.0
981,2019-12-31,Tandem Diabetes Care Inc.,94599759.0
982,2019-12-31,MFA Financial Inc.,94526284.0
983,2019-12-31,FirstCash Inc.,93200136.0
984,2019-12-31,Avangrid Inc.,92907686.0
985,2019-12-31,AMERCO,92901201.0
986,2019-12-31,Steven Madden Ltd.,92880482.0
987,2019-12-31,Corporate Office Properties Trust,92837598.0
988,2019-12-31,Rexnord Corp.,92831562.0
989,2019-12-31,Balchem Corp.,92802012.0
990,2019-12-31,Qurate Retail Group Inc. QVC Group Class A,92761882.0
991,2019-12-31,Strategic Education Inc.,92421007.0
992,2019-12-31,Insperity Inc.,92020296.0
993,2019-12-31,TripAdvisor Inc.,91880209.0
994,2019-12-31,UMB Financial Corp.,91423401.0
995,2019-12-31,Avista Corp.,90970314.0
996,2019-12-31,Morningstar Inc.,90843649.0
997,2019-12-31,Alkermes plc,90793525.0
998,2019-12-31,Simpson Manufacturing Co. Inc.,90751924.0
999,2019-12-31,FibroGen Inc.,90456511.0
1000,2019-12-31,Colfax Corp.,90218398.0
1001,2019-12-31,Aerojet Rocketdyne Holdings Inc.,90146949.0
1002,2019-12-31,PBF Energy Inc.,89917933.0
1003,2019-12-31,CenterState Bank Corp.,89917858.0
1004,2019-12-31,RH,89871971.0
1005,2019-12-31,Sprint Corp.,89698663.0
1006,2019-12-31,Lithia Motors Inc. Class A,89665002.0
1007,2019-12-31,OneMain Holdings Inc,89569930.0
1008,2019-12-31,Hyatt Hotels Corp.,89553456.0
1009,2019-12-31,PS Business Parks Inc.,89376522.0
1010,2019-12-31,Iovance Biotherapeutics Inc.,89225622.0
1011,2019-12-31,American States Water Co.,89170581.0
1012,2019-12-31,QTS Realty Trust Inc.,89122194.0
1013,2019-12-31,EnerSys,88943312.0
1014,2019-12-31,Valmont Industries Inc.,88873011.0
1015,2019-12-31,Pegasystems Inc.,88822096.0
1016,2019-12-31,Sunstone Hotel Investors Inc.,88649367.0
1017,2019-12-31,CONMED Corp.,88645404.0
1018,2019-12-31,Itron Inc.,88509492.0
1019,2019-12-31,Federated Investors Inc. Class B,88466207.0
1020,2019-12-31,Old National Bancorp/IN,88203470.0
1021,2019-12-31,BJ's Wholesale Club Holdings Inc.,87940401.0
1022,2019-12-31,Macquarie Infrastructure Corp.,87898769.0
1023,2019-12-31,UniFirst Corp./MA,87820500.0
1024,2019-12-31,Boston Beer Co. Inc. Class A,87649109.0
1025,2019-12-31,Energizer Holdings Inc.,87558670.0
1026,2019-12-31,South Jersey Industries Inc.,87487563.0
1027,2019-12-31,LiveRamp Holdings Inc.,87368379.0
1028,2019-12-31,Zoom Video Communications Inc. Class A,87223130.0
1029,2019-12-31,SkyWest Inc.,87160535.0
1030,2019-12-31,World Wrestling Entertainment Inc.,86848345.0
1031,2019-12-31,Tradeweb Markets Inc. Class A,86416284.0
1032,2019-12-31,Kennametal Inc.,86348755.0
1033,2019-12-31,Lancaster Colony Corp.,86334565.0
1034,2019-12-31,Intercept Pharmaceuticals Inc.,86257242.0
1035,2019-12-31,RLJ LODGING TRUST,86123967.0
