,date,holding,marketValue
512,2019-12-31,TripAdvisor Inc.,45064295.0
513,2019-12-31,Guardant Health Inc.,44813134.0
514,2019-12-31,Novanta Inc.,44708366.0
515,2019-12-31,Valmont Industries Inc.,44699445.0
516,2019-12-31,Morningstar Inc.,44586366.0
517,2019-12-31,Dick's Sporting Goods Inc.,44582473.0
518,2019-12-31,Sunstone Hotel Investors Inc.,44495767.0
519,2019-12-31,Federated Investors Inc. Class B,44334523.0
520,2019-12-31,EnerSys,44292476.0
521,2019-12-31,Old National Bancorp/IN,44151987.0
522,2019-12-31,Cornerstone OnDemand Inc.,44137039.0
523,2019-12-31,CenterState Bank Corp.,44123298.0
524,2019-12-31,Intercept Pharmaceuticals Inc.,43862599.0
525,2019-12-31,NeoGenomics Inc.,43840544.0
526,2019-12-31,Simmons First National Corp. Class A,43688060.0
527,2019-12-31,Brooks Automation Inc.,43535808.0
528,2019-12-31,UniFirst Corp./MA,43518813.0
529,2019-12-31,Kennametal Inc.,43511165.0
530,2019-12-31,South Jersey Industries Inc.,43317416.0
531,2019-12-31,Colfax Corp.,43284415.0
532,2019-12-31,Zscaler Inc.,43262159.0
533,2019-12-31,Pegasystems Inc.,43174999.0
534,2019-12-31,World Wrestling Entertainment Inc. Class A,43146724.0
535,2019-12-31,Erie Indemnity Co. Class A,43098414.0
536,2019-12-31,Enstar Group Ltd.,43089145.0
537,2019-12-31,Home BancShares Inc./AR,43056973.0
538,2019-12-31,Atlantic Union Bankshares Corp.,42964710.0
539,2019-12-31,BancorpSouth Bank,42940108.0
540,2019-12-31,AMERCO,42856634.0
541,2019-12-31,Teradata Corp.,42750325.0
542,2019-12-31,Spectrum Brands Holdings Inc.,42519284.0
543,2019-12-31,RLJ Lodging Trust,42407096.0
544,2019-12-31,Tradeweb Markets Inc. Class A,42320702.0
545,2019-12-31,UMB Financial Corp.,42271258.0
546,2019-12-31,PTC Therapeutics Inc.,42253144.0
547,2019-12-31,Barnes Group Inc.,42220226.0
548,2019-12-31,Agree Realty Corp.,42220096.0
549,2019-12-31,Chemours Co.,42018186.0
550,2019-12-31,KB Home,42010736.0
551,2019-12-31,Acadia Healthcare Co. Inc.,41956960.0
552,2019-12-31,Itron Inc.,41944526.0
553,2019-12-31,Builders FirstSource Inc.,41856623.0
554,2019-12-31,II-VI Inc.,41757904.0
555,2019-12-31,Hilton Grand Vacations Inc.,41685804.0
556,2019-12-31,PotlatchDeltic Corp.,41671606.0
557,2019-12-31,Columbia Banking System Inc.,41657656.0
558,2019-12-31,Power Integrations Inc.,41587105.0
559,2019-12-31,Macerich Co.,41581090.0
560,2019-12-31,South State Corp.,41527485.0
561,2019-12-31,AMN Healthcare Services Inc.,41456276.0
562,2019-12-31,Columbia Sportswear Co.,41363141.0
563,2019-12-31,CVB Financial Corp.,41239358.0
564,2019-12-31,Ryder System Inc.,41178602.0
565,2019-12-31,Legg Mason Inc.,41103627.0
566,2019-12-31,Quidel Corp.,41080726.0
567,2019-12-31,Cathay General Bancorp,41053933.0
568,2019-12-31,Continental Resources Inc./OK,41052332.0
569,2019-12-31,Brady Corp. Class A,41005661.0
570,2019-12-31,Evercore Inc. Class A,40973489.0
571,2019-12-31,Washington Federal Inc.,40905248.0
572,2019-12-31,Cloudera Inc.,40820579.0
573,2019-12-31,World Fuel Services Corp.,40743244.0
574,2019-12-31,Universal Forest Products Inc.,40721729.0
575,2019-12-31,AutoNation Inc.,40693098.0
576,2019-12-31,Independent Bank Corp.,40674202.0
577,2019-12-31,Agios Pharmaceuticals Inc.,40622262.0
578,2019-12-31,Retail Properties of America Inc.,40576339.0
579,2019-12-31,Fulton Financial Corp.,40409154.0
580,2019-12-31,Texas Capital Bancshares Inc.,40394410.0
581,2019-12-31,Crocs Inc.,40371655.0
582,2019-12-31,PolyOne Corp.,40360470.0
583,2019-12-31,Vishay Intertechnology Inc.,40262498.0
584,2019-12-31,GATX Corp.,40151844.0
585,2019-12-31,Piedmont Office Realty Trust Inc. Class A,40103857.0
586,2019-12-31,Avangrid Inc.,39949616.0
587,2019-12-31,Graham Holdings Co. Class B,39915149.0
588,2019-12-31,BOK Financial Corp.,39912346.0
589,2019-12-31,Sensient Technologies Corp.,39843744.0
590,2019-12-31,Penn National Gaming Inc.,39819004.0
591,2019-12-31,KAR Auction Services Inc.,39807824.0
592,2019-12-31,Paramount Group Inc.,39784126.0
593,2019-12-31,MGE Energy Inc.,39705417.0
594,2019-12-31,BJ's Wholesale Club Holdings Inc.,39699947.0
595,2019-12-31,Brandywine Realty Trust,39636592.0
596,2019-12-31,Watts Water Technologies Inc. Class A,39582274.0
597,2019-12-31,Qualys Inc.,39528135.0
598,2019-12-31,J&J Snack Foods Corp.,39515780.0
599,2019-12-31,Anixter International Inc.,39479402.0
600,2019-12-31,Cogent Communications Holdings Inc.,39478037.0
601,2019-12-31,Ameris Bancorp,39446704.0
602,2019-12-31,Spirit Airlines Inc.,39364166.0
603,2019-12-31,American Equity Investment Life Holding Co.,39236644.0
604,2019-12-31,Axsome Therapeutics Inc.,39181192.0
605,2019-12-31,Audentes Therapeutics Inc.,39153073.0
606,2019-12-31,Kennedy-Wilson Holdings Inc.,39012690.0
607,2019-12-31,TreeHouse Foods Inc.,39008356.0
608,2019-12-31,Wolverine World Wide Inc.,38984377.0
609,2019-12-31,EQT Corp.,38961407.0
610,2019-12-31,Advanced Energy Industries Inc.,38952452.0
611,2019-12-31,Cabot Corp.,38748948.0
612,2019-12-31,CNO Financial Group Inc.,38677654.0
613,2019-12-31,Moog Inc. Class A,38591175.0
614,2019-12-31,CommScope Holding Co. Inc.,38571939.0
615,2019-12-31,El Paso Electric Co.,38559008.0
616,2019-12-31,Summit Materials Inc. Class A,38423194.0
617,2019-12-31,Ares Management Corp. Class A,38364109.0
618,2019-12-31,Olin Corp.,38352736.0
619,2019-12-31,LCI Industries,38336149.0
620,2019-12-31,Fox Factory Holding Corp.,38292302.0
621,2019-12-31,Cannae Holdings Inc.,38256609.0
622,2019-12-31,Extended Stay America Inc.,38173705.0
623,2019-12-31,WD-40 Co.,38135697.0
624,2019-12-31,Cantel Medical Corp.,38012610.0
625,2019-12-31,Equitrans Midstream Corp.,37922120.0
626,2019-12-31,Proto Labs Inc.,37915724.0
627,2019-12-31,Everbridge Inc.,37867785.0
628,2019-12-31,Fluor Corp.,37804462.0
629,2019-12-31,Commercial Metals Co.,37593942.0
630,2019-12-31,Investors Bancorp Inc.,37518000.0
631,2019-12-31,Monro Inc.,37469295.0
632,2019-12-31,HB Fuller Co.,37459417.0
633,2019-12-31,Integer Holdings Corp.,37448691.0
634,2019-12-31,Navient Corp.,37446907.0
635,2019-12-31,Allegheny Technologies Inc.,37299192.0
636,2019-12-31,Dana Inc.,37071944.0
637,2019-12-31,Applied Industrial Technologies Inc.,36935656.0
638,2019-12-31,Lexington Realty Trust Class B,36797790.0
639,2019-12-31,Apollo Commercial Real Estate Finance Inc.,36684857.0
640,2019-12-31,Lattice Semiconductor Corp.,36615031.0
641,2019-12-31,Wingstop Inc.,36478653.0
642,2019-12-31,HMS Holdings Corp.,36466667.0
643,2019-12-31,National Vision Holdings Inc.,36385033.0
644,2019-12-31,Apergy Corp.,36277930.0
645,2019-12-31,Innospec Inc.,36193035.0
646,2019-12-31,Element Solutions Inc.,36038687.0
647,2019-12-31,Insight Enterprises Inc.,35985036.0
648,2019-12-31,Amicus Therapeutics Inc.,35940590.0
649,2019-12-31,WesBanco Inc.,35929069.0
650,2019-12-31,ABM Industries Inc.,35920472.0
651,2019-12-31,Box Inc.,35911381.0
652,2019-12-31,Premier Inc. Class A,35883724.0
653,2019-12-31,Cargurus Inc.,35617710.0
654,2019-12-31,Select Medical Holdings Corp.,35583207.0
655,2019-12-31,WESCO International Inc.,35560356.0
656,2019-12-31,Hillenbrand Inc.,35545501.0
657,2019-12-31,First Financial Bancorp,35537441.0
658,2019-12-31,TriNet Group Inc.,35500131.0
659,2019-12-31,Avon Products Inc.,35484754.0
660,2019-12-31,Acacia Communications Inc.,35421910.0
661,2019-12-31,First Midwest Bancorp Inc./IL,35416978.0
662,2019-12-31,Pattern Energy Group Inc. Class A,35349910.0
663,2019-12-31,International Bancshares Corp.,35303919.0
664,2019-12-31,Delek US Holdings Inc.,35272789.0
665,2019-12-31,Telephone & Data Systems Inc.,35239394.0
666,2019-12-31,Herman Miller Inc.,35137148.0
667,2019-12-31,Xenia Hotels & Resorts Inc.,35129302.0
668,2019-12-31,Acceleron Pharma Inc.,35102474.0
669,2019-12-31,Rapid7 Inc.,35005498.0
670,2019-12-31,California Water Service Group,34919113.0
671,2019-12-31,Columbia Property Trust Inc.,34880996.0
672,2019-12-31,Visteon Corp.,34678429.0
673,2019-12-31,Westlake Chemical Corp.,34677390.0
674,2019-12-31,United Community Banks Inc./GA,34653443.0
675,2019-12-31,Chart Industries Inc.,34629794.0
676,2019-12-31,Fabrinet,34480615.0
677,2019-12-31,Iridium Communications Inc.,34449874.0
678,2019-12-31,Saia Inc.,34444622.0
679,2019-12-31,Sanmina Corp.,34315670.0
680,2019-12-31,Carpenter Technology Corp.,34214590.0
681,2019-12-31,Boyd Gaming Corp.,34191720.0
682,2019-12-31,Santander Consumer USA Holdings Inc.,34161168.0
683,2019-12-31,Silgan Holdings Inc.,34152072.0
684,2019-12-31,Simply Good Foods Co.,33588897.0
685,2019-12-31,ExlService Holdings Inc.,33528134.0
686,2019-12-31,American Eagle Outfitters Inc.,33347229.0
687,2019-12-31,Colony Capital Inc.,33334446.0
688,2019-12-31,Rogers Corp.,33333968.0
689,2019-12-31,Albany International Corp. Class A,33325767.0
690,2019-12-31,Varonis Systems Inc.,33253197.0
691,2019-12-31,ESCO Technologies Inc.,33220913.0
692,2019-12-31,First BanCorp/Puerto Rico,33185428.0
693,2019-12-31,LendingTree Inc.,33170544.0
694,2019-12-31,Diodes Inc.,33165177.0
695,2019-12-31,Invesco Mortgage Capital Inc.,33103697.0
696,2019-12-31,Allakos Inc.,33081242.0
697,2019-12-31,Washington REIT,33014923.0
698,2019-12-31,Emergent BioSolutions Inc.,32984976.0
699,2019-12-31,Ubiquiti Inc.,32970207.0
700,2019-12-31,First Merchants Corp.,32927427.0
701,2019-12-31,MEDNAX Inc.,32915588.0
702,2019-12-31,Advanced Disposal Services Inc.,32842291.0
703,2019-12-31,Ultragenyx Pharmaceutical Inc.,32832885.0
704,2019-12-31,WSFS Financial Corp.,32825074.0
705,2019-12-31,PROS Holdings Inc.,32751074.0
706,2019-12-31,Korn Ferry,32733860.0
707,2019-12-31,LivePerson Inc.,32685837.0
708,2019-12-31,Cadence BanCorp Class A,32624989.0
709,2019-12-31,Medpace Holdings Inc.,32591743.0
710,2019-12-31,Ensign Group Inc.,32556605.0
711,2019-12-31,Allegiant Travel Co. Class A,32493094.0
712,2019-12-31,Nu Skin Enterprises Inc. Class A,32439932.0
713,2019-12-31,Argo Group International Holdings Ltd.,32427637.0
714,2019-12-31,Acadia Realty Trust,32381903.0
715,2019-12-31,SPX Corp.,32310479.0
716,2019-12-31,Antero Midstream Corp.,32256111.0
717,2019-12-31,Altra Industrial Motion Corp.,32247938.0
718,2019-12-31,Taylor Morrison Home Corp. Class A,32220656.0
719,2019-12-31,Sprouts Farmers Market Inc.,32190641.0
720,2019-12-31,Cleveland-Cliffs Inc.,32069150.0
721,2019-12-31,Sinclair Broadcast Group Inc. Class A,32046775.0
722,2019-12-31,ArQule Inc.,32025980.0
723,2019-12-31,Franklin Electric Co. Inc.,31999177.0
724,2019-12-31,Northwest Natural Holding Co.,31900612.0
725,2019-12-31,Momenta Pharmaceuticals Inc.,31896070.0
726,2019-12-31,Genworth Financial Inc. Class A,31885348.0
727,2019-12-31,Arena Pharmaceuticals Inc.,31859450.0
728,2019-12-31,PennyMac Mortgage Investment Trust,31793096.0
729,2019-12-31,NMI Holdings Inc. Class A,31704386.0
730,2019-12-31,Urban Edge Properties,31683595.0
731,2019-12-31,American Assets Trust Inc.,31650529.0
732,2019-12-31,Dorman Products Inc.,31603635.0
733,2019-12-31,Trustmark Corp.,31596873.0
734,2019-12-31,Yelp Inc. Class A,31577644.0
735,2019-12-31,Liberty Latin America Ltd.,31471179.0
736,2019-12-31,Beacon Roofing Supply Inc.,31414817.0
737,2019-12-31,DiamondRock Hospitality Co.,31273810.0
738,2019-12-31,Plexus Corp.,31270724.0
739,2019-12-31,Blackline Inc.,31251753.0
740,2019-12-31,Synaptics Inc.,31221677.0
741,2019-12-31,Biohaven Pharmaceutical Holding Co. Ltd.,31215025.0
742,2019-12-31,Halozyme Therapeutics Inc.,31109395.0
743,2019-12-31,Natera Inc.,30956360.0
744,2019-12-31,Zogenix Inc.,30859709.0
745,2019-12-31,Asbury Automotive Group Inc.,30851581.0
746,2019-12-31,Insmed Inc.,30772556.0
747,2019-12-31,Newmark Group Inc. Class A,30744863.0
748,2019-12-31,Arcosa Inc.,30723596.0
749,2019-12-31,Domtar Corp.,30610623.0
750,2019-12-31,Belden Inc.,30504980.0
751,2019-12-31,TRI Pointe Group Inc.,30485760.0
752,2019-12-31,Meritage Homes Corp.,30480385.0
753,2019-12-31,Quaker Chemical Corp.,30459397.0
754,2019-12-31,Glaukos Corp.,30404609.0
755,2019-12-31,Hannon Armstrong Sustainable Infrastructure Capital Inc.,30251356.0
756,2019-12-31,Bed Bath & Beyond Inc.,30194745.0
757,2019-12-31,Mack-Cali Realty Corp.,30105383.0
758,2019-12-31,John Wiley & Sons Inc. Class A,30054501.0
759,2019-12-31,Trinity Industries Inc.,30019297.0
760,2019-12-31,Banner Corp.,30016128.0
761,2019-12-31,ManTech International Corp./VA Class A,30015309.0
762,2019-12-31,Sally Beauty Holdings Inc.,29997945.0
763,2019-12-31,Hain Celestial Group Inc.,29937354.0
764,2019-12-31,Elastic NV,29838479.0
765,2019-12-31,SPX FLOW Inc.,29752789.0
766,2019-12-31,CoreCivic Inc.,29661299.0
767,2019-12-31,Stepan Co.,29597067.0
768,2019-12-31,SITE Centers Corp.,29592140.0
769,2019-12-31,Enphase Energy Inc.,29564684.0
770,2019-12-31,Kinsale Capital Group Inc.,29536093.0
771,2019-12-31,Welbilt Inc.,29464577.0
772,2019-12-31,Casella Waste Systems Inc. Class A,29445713.0
773,2019-12-31,Compass Minerals International Inc.,29407165.0
774,2019-12-31,Empire State Realty Trust Inc.,29399551.0
775,2019-12-31,Deluxe Corp.,29379967.0
776,2019-12-31,Triton International Ltd./Bermuda,29157060.0
777,2019-12-31,Ironwood Pharmaceuticals Inc. Class A,29127045.0
778,2019-12-31,Meritor Inc.,29116706.0
779,2019-12-31,Otter Tail Corp.,29078814.0
780,2019-12-31,Houlihan Lokey Inc. Class A,29036257.0
781,2019-12-31,AAON Inc.,28978076.0
782,2019-12-31,Myriad Genetics Inc.,28943284.0
783,2019-12-31,Retail Opportunity Investments Corp.,28938382.0
784,2019-12-31,EchoStar Corp. Class A,28873434.0
785,2019-12-31,Essential Properties Realty Trust Inc.,28854725.0
786,2019-12-31,GEO Group Inc.,28823067.0
787,2019-12-31,Senior Housing Properties Trust,28818388.0
788,2019-12-31,National Storage Affiliates Trust,28793647.0
789,2019-12-31,Kosmos Energy Ltd.,28792541.0
790,2019-12-31,Bottomline Technologies DE Inc.,28655418.0
791,2019-12-31,Prestige Consumer Healthcare Inc.,28601424.0
792,2019-12-31,Cubic Corp.,28580055.0
793,2019-12-31,Renasant Corp.,28545651.0
794,2019-12-31,Patterson-UTI Energy Inc.,28545017.0
795,2019-12-31,EVERTEC Inc.,28465882.0
796,2019-12-31,Advanced Drainage Systems Inc.,28430297.0
797,2019-12-31,SailPoint Technologies Holding Inc.,28312141.0
798,2019-12-31,ProAssurance Corp.,28191621.0
799,2019-12-31,Independent Bank Group Inc.,28135855.0
800,2019-12-31,Forward Air Corp.,28100314.0
801,2019-12-31,Federal Signal Corp.,28071045.0
802,2019-12-31,Urban Outfitters Inc.,28016459.0
803,2019-12-31,CareTrust REIT Inc.,27801339.0
804,2019-12-31,Kontoor Brands Inc.,27782977.0
805,2019-12-31,Coeur Mining Inc.,27772124.0
806,2019-12-31,Matador Resources Co.,27756911.0
807,2019-12-31,MDC Holdings Inc.,27704847.0
808,2019-12-31,Callaway Golf Co.,27698500.0
809,2019-12-31,Minerals Technologies Inc.,27625344.0
810,2019-12-31,Laureate Education Inc. Class A,27564775.0
811,2019-12-31,United States Steel Corp.,27528348.0
812,2019-12-31,SPS Commerce Inc.,27506664.0
813,2019-12-31,Terex Corp.,27485213.0
814,2019-12-31,Bloomin' Brands Inc.,27395954.0
815,2019-12-31,Capitol Federal Financial Inc.,27394000.0
816,2019-12-31,FormFactor Inc.,27297379.0
817,2019-12-31,Hope Bancorp Inc.,27239732.0
818,2019-12-31,Shenandoah Telecommunications Co.,27216768.0
819,2019-12-31,Four Corners Property Trust Inc.,27211187.0
820,2019-12-31,Badger Meter Inc.,27209696.0
821,2019-12-31,Navistar International Corp.,27196018.0
822,2019-12-31,Great Western Bancorp Inc.,27192492.0
823,2019-12-31,Mueller Water Products Inc. Class A,27170101.0
824,2019-12-31,eHealth Inc.,27168638.0
825,2019-12-31,Atkore International Group Inc.,27080323.0
826,2019-12-31,McGrath RentCorp,27041505.0
827,2019-12-31,Ambarella Inc.,26976028.0
828,2019-12-31,Taubman Centers Inc.,26966409.0
829,2019-12-31,Pacific Premier Bancorp Inc.,26954651.0
830,2019-12-31,Redwood Trust Inc.,26815905.0
831,2019-12-31,Walker & Dunlop Inc.,26813805.0
832,2019-12-31,SJW Group,26784219.0
833,2019-12-31,CommVault Systems Inc.,26776858.0
834,2019-12-31,Callon Petroleum Co.,26729703.0
835,2019-12-31,Gray Television Inc.,26510196.0
836,2019-12-31,BMC Stock Holdings Inc.,26479751.0
837,2019-12-31,Adient plc,26476353.0
838,2019-12-31,Kaman Corp.,26476307.0
839,2019-12-31,O-I Glass Inc.,26416969.0
840,2019-12-31,Freshpet Inc.,26404248.0
841,2019-12-31,Epizyme Inc.,26400991.0
842,2019-12-31,Shake Shack Inc. Class A,26399399.0
843,2019-12-31,Jack in the Box Inc.,26392009.0
844,2019-12-31,Heron Therapeutics Inc.,26365896.0
845,2019-12-31,Westamerica Bancorporation,26335015.0
846,2019-12-31,Adtalem Global Education Inc.,26318842.0
847,2019-12-31,8x8 Inc.,26284089.0
848,2019-12-31,Pacira BioSciences Inc.,26256197.0
849,2019-12-31,Ligand Pharmaceuticals Inc.,26219445.0
850,2019-12-31,Steelcase Inc. Class A,26144586.0
851,2019-12-31,Horace Mann Educators Corp.,26140072.0
852,2019-12-31,Harsco Corp.,26123598.0
853,2019-12-31,Progress Software Corp.,26116377.0
854,2019-12-31,Verra Mobility Corp. Class A,26080718.0
855,2019-12-31,Knowles Corp.,26075349.0
856,2019-12-31,Healthcare Services Group Inc.,25899730.0
857,2019-12-31,New York Mortgage Trust Inc.,25737980.0
858,2019-12-31,Mueller Industries Inc.,25728708.0
859,2019-12-31,LTC Properties Inc.,25700577.0
860,2019-12-31,Onto Innovation Inc.,25680422.0
861,2019-12-31,Ladder Capital Corp. Class A,25657336.0
862,2019-12-31,Towne Bank/Portsmouth VA,25575149.0
863,2019-12-31,Zillow Group Inc. Class A,25479741.0
864,2019-12-31,Avis Budget Group Inc.,25472534.0
865,2019-12-31,Winnebago Industries Inc.,25446453.0
866,2019-12-31,Easterly Government Properties Inc.,25419529.0
867,2019-12-31,Comfort Systems USA Inc.,25303362.0
868,2019-12-31,Redfin Corp.,25234691.0
869,2019-12-31,Kaiser Aluminum Corp.,25217828.0
870,2019-12-31,Merit Medical Systems Inc.,25143214.0
871,2019-12-31,AMC Networks Inc. Class A,25132586.0
872,2019-12-31,Global Net Lease Inc.,25127853.0
873,2019-12-31,ICF International Inc.,25090687.0
874,2019-12-31,Patterson Cos. Inc.,25057464.0
875,2019-12-31,Group 1 Automotive Inc.,25022900.0
876,2019-12-31,Covanta Holding Corp.,25020789.0
877,2019-12-31,NBT Bancorp Inc.,25005443.0
878,2019-12-31,Zoom Video Communications Inc. Class A,24917133.0
879,2019-12-31,WW International Inc.,24895726.0
880,2019-12-31,Kulicke & Soffa Industries Inc.,24872768.0
881,2019-12-31,iRhythm Technologies Inc.,24849446.0
882,2019-12-31,Masonite International Corp.,24754599.0
883,2019-12-31,Kodiak Sciences Inc.,24722668.0
884,2019-12-31,Hostess Brands Inc. Class A,24662763.0
885,2019-12-31,InterDigital Inc.,24613678.0
886,2019-12-31,OSI Systems Inc.,24569882.0
887,2019-12-31,Pilgrim's Pride Corp.,24508802.0
888,2019-12-31,Cardiovascular Systems Inc.,24503208.0
889,2019-12-31,Hilltop Holdings Inc.,24502700.0
890,2019-12-31,Xencor Inc.,24488706.0
891,2019-12-31,Hub Group Inc. Class A,24477229.0
892,2019-12-31,Vonage Holdings Corp.,24474659.0
893,2019-12-31,Matson Inc.,24397706.0
894,2019-12-31,Artisan Partners Asset Management Inc. Class A,24358679.0
895,2019-12-31,ServisFirst Bancshares Inc.,24305220.0
896,2019-12-31,Red Rock Resorts Inc. Class A,24286186.0
897,2019-12-31,Penske Automotive Group Inc.,24170836.0
898,2019-12-31,Hecla Mining Co.,24035585.0
899,2019-12-31,Northwest Bancshares Inc.,23838274.0
900,2019-12-31,Core Laboratories NV,23794406.0
901,2019-12-31,BGC Partners Inc. Class A,23730211.0
902,2019-12-31,Magellan Health Inc.,23713193.0
903,2019-12-31,Dynatrace Inc.,23594148.0
904,2019-12-31,CSG Systems International Inc.,23593609.0
905,2019-12-31,Aircastle Ltd.,23537529.0
906,2019-12-31,Ra Pharmaceuticals Inc.,23509677.0
907,2019-12-31,Portola Pharmaceuticals Inc.,23490469.0
908,2019-12-31,SVMK Inc.,23447013.0
909,2019-12-31,Dril-Quip Inc.,23393266.0
910,2019-12-31,Instructure Inc.,23376933.0
911,2019-12-31,Werner Enterprises Inc.,23376681.0
912,2019-12-31,Kratos Defense & Security Solutions Inc.,23350163.0
913,2019-12-31,Kite Realty Group Trust,23306711.0
914,2019-12-31,Cavco Industries Inc.,23208018.0
915,2019-12-31,American Woodmark Corp.,23207804.0
916,2019-12-31,Eagle Bancorp Inc.,23204096.0
917,2019-12-31,Avanos Medical Inc.,23183174.0
918,2019-12-31,Edgewell Personal Care Co.,23147894.0
919,2019-12-31,Cardtronics plc Class A,23143613.0
920,2019-12-31,Mobile Mini Inc.,23081958.0
921,2019-12-31,Heartland Financial USA Inc.,23069462.0
922,2019-12-31,Huron Consulting Group Inc.,23064768.0
923,2019-12-31,Pinterest Inc. Class A,23039618.0
924,2019-12-31,HNI Corp.,23027823.0
925,2019-12-31,Axos Financial Inc.,23020643.0
926,2019-12-31,PRA Group Inc.,22991077.0
927,2019-12-31,Chesapeake Utilities Corp.,22968726.0
928,2019-12-31,Cheesecake Factory Inc.,22939136.0
929,2019-12-31,Skyline Champion Corp.,22862801.0
930,2019-12-31,JELD-WEN Holding Inc.,22766717.0
931,2019-12-31,Allscripts Healthcare Solutions Inc.,22748500.0
932,2019-12-31,Veoneer Inc.,22708871.0
933,2019-12-31,BioTelemetry Inc.,22670378.0
934,2019-12-31,CNX Resources Corp.,22639982.0
935,2019-12-31,Hertz Global Holdings Inc.,22636199.0
936,2019-12-31,Appfolio Inc.,22595825.0
937,2019-12-31,Uniti Group Inc.,22538314.0
938,2019-12-31,Alarm.com Holdings Inc.,22475630.0
939,2019-12-31,Moelis & Co. Class A,22461114.0
940,2019-12-31,Cactus Inc. Class A,22442981.0
941,2019-12-31,Brinker International Inc.,22435182.0
942,2019-12-31,Worthington Industries Inc.,22430059.0
943,2019-12-31,KEMET Corp.,22427561.0
944,2019-12-31,Office Properties Income Trust,22415561.0
945,2019-12-31,Workiva Inc. Class A,22403483.0
946,2019-12-31,Clearway Energy Inc.,22393835.0
947,2019-12-31,S&T Bancorp Inc.,22357767.0
948,2019-12-31,Gibraltar Industries Inc.,22283837.0
949,2019-12-31,ChemoCentryx Inc.,22178889.0
950,2019-12-31,Rambus Inc.,22171992.0
951,2019-12-31,PDC Energy Inc.,22167089.0
952,2019-12-31,Chewy Inc.,22094259.0
953,2019-12-31,Vector Group Ltd.,22093808.0
954,2019-12-31,2U Inc.,22089104.0
955,2019-12-31,Seacoast Banking Corp. of Florida,22068086.0
956,2019-12-31,Hamilton Lane Inc. Class A,22060940.0
957,2019-12-31,NetScout Systems Inc.,22022028.0
958,2019-12-31,Esperion Therapeutics Inc.,21812058.0
959,2019-12-31,Editas Medicine Inc.,21740935.0
960,2019-12-31,PriceSmart Inc.,21686170.0
961,2019-12-31,Installed Building Products Inc.,21446325.0
962,2019-12-31,Oceaneering International Inc.,21428115.0
963,2019-12-31,Office Depot Inc.,21424770.0
964,2019-12-31,Dycom Industries Inc.,21333300.0
965,2019-12-31,Methode Electronics Inc.,21278119.0
966,2019-12-31,TTM Technologies Inc.,21268389.0
967,2019-12-31,National General Holdings Corp.,21238454.0
968,2019-12-31,US Ecology Inc.,21230675.0
969,2019-12-31,First Interstate BancSystem Inc. Class A,21199615.0
970,2019-12-31,Avaya Holdings Corp.,21150302.0
971,2019-12-31,Greif Inc. Class A,21134186.0
972,2019-12-31,Industrial Logistics Properties Trust,20990949.0
973,2019-12-31,Resideo Technologies Inc.,20974336.0
974,2019-12-31,Provident Financial Services Inc.,20963962.0
975,2019-12-31,Universal Health Realty Income Trust,20943479.0
976,2019-12-31,Sykes Enterprises Inc.,20936969.0
977,2019-12-31,La-Z-Boy Inc.,20936089.0
978,2019-12-31,Perficient Inc.,20934208.0
979,2019-12-31,Scientific Games Corp.,20896568.0
980,2019-12-31,Calavo Growers Inc.,20891141.0
981,2019-12-31,Fitbit Inc. Class A,20870709.0
982,2019-12-31,NIC Inc.,20852103.0
983,2019-12-31,Inovalon Holdings Inc. Class A,20706743.0
984,2019-12-31,G-III Apparel Group Ltd.,20663638.0
985,2019-12-31,Intra-Cellular Therapies Inc.,20624187.0
986,2019-12-31,Boise Cascade Co.,20603943.0
987,2019-12-31,TriMas Corp.,20547605.0
988,2019-12-31,Park National Corp.,20525654.0
989,2019-12-31,CBIZ Inc.,20506935.0
990,2019-12-31,Cooper Tire & Rubber Co.,20464768.0
991,2019-12-31,Universal Corp./VA,20412131.0
992,2019-12-31,Pluralsight Inc. Class A,20411318.0
993,2019-12-31,AAR Corp.,20321699.0
994,2019-12-31,EnPro Industries Inc.,20286978.0
995,2019-12-31,Invitae Corp.,20279588.0
996,2019-12-31,iRobot Corp.,20185168.0
997,2019-12-31,Aimmune Therapeutics Inc.,20154965.0
998,2019-12-31,First Commonwealth Financial Corp.,20146497.0
999,2019-12-31,Rush Enterprises Inc. Class A,20134779.0
1000,2019-12-31,First Busey Corp.,20126645.0
1001,2019-12-31,MaxLinear Inc.,20102640.0
1002,2019-12-31,Veritex Holdings Inc.,20001037.0
1003,2019-12-31,US Physical Therapy Inc.,19983120.0
1004,2019-12-31,American Finance Trust Inc.,19981666.0
1005,2019-12-31,Air Transport Services Group Inc.,19939499.0
1006,2019-12-31,Papa John's International Inc.,19917952.0
1007,2019-12-31,Trinseo SA,19873526.0
1008,2019-12-31,LGI Homes Inc.,19863813.0
1009,2019-12-31,PennyMac Financial Services Inc.,19856451.0
1010,2019-12-31,Alexander & Baldwin Inc.,19850587.0
1011,2019-12-31,Amkor Technology Inc.,19844643.0
1012,2019-12-31,Helix Energy Solutions Group Inc.,19792048.0
1013,2019-12-31,Stamps.com Inc.,19790649.0
1014,2019-12-31,Berkshire Hills Bancorp Inc.,19788401.0
1015,2019-12-31,FGL Holdings,19766837.0
1016,2019-12-31,Hawaiian Holdings Inc.,19752795.0
1017,2019-12-31,Altair Engineering Inc. Class A,19700513.0
1018,2019-12-31,Yext Inc.,19613623.0
